id,context_type,label
1435694515533275140,Sideburn,U
1435694224889073668,Sideburn,U
1435693498313887751,Health_issue,U
1435692694085439492,Health_issue,U
1435691179039936533,Health_issue,U
1435691124782424064,Health_issue,U
1435689465004101636,Health_issue,U
1435688708242542593,Health_issue,U
1435688635337256962,Sideburn,U
1435688459654533122,Sideburn,U
1435686909934718982,Sideburn,U
1435685003464216581,Health_issue,U
1435684115047718919,Poem,U
1435683989646417925,Health_issue,U
1435682064867659777,Health_issue,U
1435680508348862468,Health_issue,U
1435679792641290244,Health_issue,U
1435678982280826882,Sideburn,U
1435678212437196805,Health_issue,U
1435677978063740929,Sideburn,U
1435677293360320516,Health_issue,U
1435676788248793090,Health_issue,U
1435676404906184706,Health_issue,U
1435675805422600192,Sideburn,U
1435674678245396483,Health_issue,U
1435674442907234304,Health_issue,U
1435674153508614146,Sideburn,U
1435673857923457031,Health_issue,U
1435673206854234116,Health_issue,U
1435672251416948737,Health_issue,U
1435671819047088135,Health_issue,U
1435671303302811648,Health_issue,U
1435670723947814921,Health_issue,U
1435669778648158213,Sideburn,U
1435669272987115525,Sideburn,U
1435666331735666691,Health_issue,U
1435666083269300227,Health_issue,U
1435666024980955153,Health_issue,U
1435660557697392646,Health_issue,U
1435660280151822348,Health_issue,U
1435659809379045378,Sideburn,U
1435658759871864832,Health_issue,U
1435658749444861953,Health_issue,U
1435658531856912386,Health_issue,U
1435657838416777219,Health_issue,U
1435657320768446473,Health_issue,U
1435656468460707850,Health_issue,U
1435656210766761992,Health_issue,U
1435655690425602048,Health_issue,U
1435654310436777984,Health_issue,U
1435654054470901760,Health_issue,U
1435653446514905090,Sideburn,U
1435653192310824964,Health_issue,U
1435653040019841031,Health_issue,U
1435650347528249348,Sideburn,U
1435648933699620867,Sideburn,U
1435648526302777344,Complaint,I
1435647929319104524,Health_issue,U
1435647915423318016,Health_issue,U
1435646842344194062,Sideburn,U
1435646538081001478,Sideburn,U
1435646502966267911,Complaint,I
1435646208987512832,Complaint,I
1435644992630968326,Health_issue,U
1435643646418751494,Poem,U
1435643410262761472,Health_issue,U
1435642582823055360,Health_issue,U
1435642406796513287,Sideburn,U
1435641937839656961,Health_issue,U
1435641213059751938,Health_issue,U
1435641090888151042,Health_issue,U
1435639246111576069,Health_issue,U
1435637108572573700,Sideburn,U
1435636105718779904,Health_issue,U
1435635845655105536,Sideburn,U
1435635055116832768,Health_issue,U
1435635037244899335,Sideburn,U
1435633564415049736,Poem,U
1435632566426611716,Sideburn,U
1435632178302525442,Health_issue,U
1435631863943639050,Health_issue,U
1435630004285681668,Health_issue,U
1435629208299048961,Sideburn,U
1435627931603279872,Sideburn,U
1435627790867570693,Health_issue,U
1435626033991008263,Sideburn,U
1435624964338720769,Sideburn,U
1435624826236981252,Sideburn,U
1435623508307025934,Health_issue,U
1435623244145496065,Health_issue,U
1435622336196194309,Health_issue,U
1435622095099150337,Health_issue,U
1435617351236526085,Health_issue,U
1435617225210273796,Sideburn,U
1435616780819517447,Sideburn,U
1435616331638849547,Sideburn,U
1435615297650712576,Health_issue,U
1435615228365090816,Health_issue,U
1435615118444875787,Health_issue,U
1435614182334996483,Health_issue,U
1435613772962574337,Health_issue,U
1435613629869699074,Health_issue,U
1435612801532416009,Health_issue,U
1435611115766099973,Health_issue,U
1435610772458115072,Sideburn,U
1435609187762020356,Health_issue,U
1435609087442661377,Health_issue,U
1435608311416692740,Health_issue,U
1435607865612509197,Health_issue,U
1435606722278723584,Sideburn,U
1435605454755962888,Health_issue,U
1435604392653230089,Health_issue,U
1435603417003700228,Health_issue,U
1435603186065321985,Health_issue,U
1435602388002430979,Health_issue,U
1435602252572635139,Health_issue,U
1435601761260220418,Health_issue,U
1435601571119865860,Health_issue,U
1435600038751875075,Health_issue,U
1435598789042216960,Sideburn,U
1435598501518454790,Health_issue,U
1435597796820889600,Sideburn,U
1435596943636434948,Health_issue,U
1435595780686024704,Health_issue,U
1435595716626419717,Health_issue,U
1435595590398877699,Sideburn,U
1435595515555614723,Health_issue,U
1435594322188111878,Complaint,I
1435594156517335051,Health_issue,U
1435594003047718912,Health_issue,U
1435593558191443975,Health_issue,U
1435592490535596040,Sideburn,U
1435588562024640516,Health_issue,U
1435588440276537345,Health_issue,U
1435587347924627458,Sideburn,U
1435583258222268417,Poem,U
1435581291672612864,Sideburn,U
1435580052847173636,Sideburn,U
1435579723036364800,Health_issue,U
1435579461588619270,Sideburn,U
1435579434283716608,Health_issue,U
1435578982783725574,Health_issue,U
1435578598103060481,Health_issue,U
1435577367536230403,Sideburn,U
1435576321225203720,Sideburn,U
1435576244733714437,Health_issue,U
1435575574827880449,Complaint,I
1435575305528397830,Advertisement,U
1435574622595002369,Advertisement,U
1435574349487091712,Health_issue,U
1435574011459739648,Sideburn,U
1435573281894060033,Sideburn,U
1435571848218091520,Health_issue,U
1435571257345548293,Health_issue,U
1435570880848011272,Sideburn,U
1435568202201845765,Sideburn,U
1435567170306576402,Health_issue,U
1435566855301775368,Health_issue,U
1435566599180886019,Health_issue,U
1435563850506584074,Health_issue,U
1435563438013657088,Health_issue,U
1435562117176995841,Health_issue,U
1435561926948499459,Sideburn,U
1435561830185906176,Sideburn,U
1435561474227904521,Health_issue,U
1435559292019556359,Sideburn,U
1435559169340448769,Health_issue,U
1435559158913421314,Health_issue,U
1435558917644431361,Health_issue,U
1435558308807577601,Sideburn,U
1435558160270516228,Health_issue,U
1435555723174350849,Health_issue,U
1435555549811183617,Health_issue,U
1435554558894301187,Health_issue,U
1435553582691110917,Health_issue,U
1435552824495124482,Health_issue,U
1435551127743909889,Health_issue,U
1435551120680759296,Complaint,I
1435549920518344705,Health_issue,U
1435548857157492737,Poem,U
1435548662680244226,Sideburn,U
1435546940025020423,Sideburn,U
1435546127047213058,Health_issue,U
1435546114510438400,Sideburn,U
1435545956611723271,Sideburn,U
1435545737073500165,Sideburn,U
1435545429836541952,Health_issue,U
1435545067826130944,Sideburn,U
1435544591755841536,Sideburn,U
1435544143175036931,Health_issue,U
1435543492730703872,Sideburn,U
1435543346185920513,Health_issue,U
1435540864441495553,Health_issue,U
1435539986158395393,Health_issue,U
1435538896755077124,Health_issue,U
1435536951818559492,Health_issue,U
1435535141510713346,Complaint,I
1435534580270915584,Health_issue,U
1435534059803975683,Health_issue,U
1435532535870763009,Sideburn,U
1435531383578021888,Health_issue,U
1435530476811341824,Sideburn,U
1435529460229582855,Sideburn,U
1435528531749056517,Sideburn,U
1435528490175143937,Health_issue,U
1435528318951075844,Health_issue,U
1435527660285857802,Health_issue,U
1435526483884314629,Health_issue,U
1435524065322754054,Health_issue,U
1435522613980372994,Health_issue,U
1435522405078863878,Sideburn,U
1435521372961349639,Sideburn,U
1435520080184582146,Health_issue,U
1435519926786199552,Health_issue,U
1435519439764692994,Sideburn,U
1435513814657667077,Sideburn,U
1435510823464620033,Health_issue,U
1435510145887391753,Sideburn,U
1435510096025604096,Health_issue,U
1435509768798588931,Health_issue,U
1435509430595080193,Health_issue,U
1435507656521916416,Sideburn,U
1435505595679920128,Health_issue,U
1435505108780032000,Health_issue,U
1435502629304610817,Health_issue,U
1435502025467473923,Health_issue,U
1435499209000726537,Health_issue,U
1435496827005153283,Health_issue,U
1435495901217316864,Poem,U
1435493096708612096,Sideburn,U
1435493089716621313,Health_issue,U
1435490673344589825,Health_issue,U
1435490340904054787,Health_issue,U
1435489738669137923,Sideburn,U
1435488351860273152,Health_issue,U
1435485242815569921,Health_issue,U
1435483091234086914,Sideburn,U
1435482961286246403,Health_issue,U
1435482404039368704,Poem,U
1435480797503533056,Poem,U
1435480594184646658,Health_issue,U
1435479919702720513,Health_issue,U
1435478952584298496,Health_issue,U
1435477181057093633,Health_issue,U
1435477099092004866,Health_issue,U
1435476923149426690,Sideburn,U
1435475593869635584,Health_issue,U
1435475311009873920,Health_issue,U
1435473739743903750,Health_issue,U
1435470482044817410,Health_issue,U
1435469307878772736,Health_issue,U
1435468747490439173,Health_issue,U
1435468226734039041,Health_issue,U
1435466351653572608,Health_issue,U
1435464279340236802,Health_issue,U
1435463087717601282,Health_issue,U
1435462566935994371,Health_issue,U
1435460508652609536,Health_issue,U
1435458288431341568,Health_issue,U
1435458167400542208,Health_issue,U
1435456774660894728,Health_issue,U
1435455954552766465,Health_issue,U
1435455849749753856,Health_issue,U
1435455776286552065,Health_issue,U
1435453119178096642,Health_issue,U
1435452961963094017,Health_issue,U
1435451619185942528,Health_issue,U
1435449617177620488,Health_issue,U
1435447405898518535,Health_issue,U
1435447328186544128,Health_issue,U
1435446499970883593,Health_issue,U
1435446390486933504,Health_issue,U
1435444560289746946,Health_issue,U
1435442707011411969,Sideburn,U
1435441340251320320,Health_issue,U
1435441177797578754,Health_issue,U
1435440578414759944,Health_issue,U
1435440550560292867,Health_issue,U
1435438860427833348,Poem,U
1435438195337048069,Health_issue,U
1435438040332349442,Health_issue,U
1435437369486872577,Sideburn,U
1435437189521887232,Health_issue,U
1435436828291706888,Health_issue,U
1435436508408909830,Sideburn,U
1435436448010883074,Sideburn,U
1435436376229560320,Poem,U
1435436353039241222,Sideburn,U
1435429966271893505,Sideburn,U
1435426189556994053,Sideburn,U
1435425388151324679,Sideburn,U
1435423400474857478,Sideburn,U
1435422272454529029,Sideburn,U
1435417321921814529,Health_issue,U
1435416037818765315,Health_issue,U
1435415938946539520,Health_issue,U
1435415266318487552,Health_issue,U
1435413656062283779,Health_issue,U
1435407635952582662,Health_issue,U
1435407362387587074,Health_issue,U
1435404211789963266,Health_issue,U
1435404024522678277,Health_issue,U
1435403370181926913,Health_issue,U
1435402940416675840,Health_issue,U
1435402420952121346,Health_issue,U
1435402126906339330,Health_issue,U
1435401460104245258,Health_issue,U
1435400931068325888,Sideburn,U
1435400599638577154,Health_issue,U
1435400118572883968,Health_issue,U
1435399832533934088,Health_issue,U
1435398231245135872,Health_issue,U
1435397229381046276,Sideburn,U
1435396057022844928,Health_issue,U
1435395438983753736,Sideburn,U
1435395336143577091,Poem,U
1435392790909837323,Health_issue,U
1435392426739392514,Health_issue,U
1435392185252392968,Sideburn,U
1435390877178994695,Health_issue,U
1435390800892944388,Health_issue,U
1435387747229913094,Health_issue,U
1435387635636318209,Health_issue,U
1435387190167625728,Sideburn,U
1435384113054326785,Health_issue,U
1435384067130806276,Health_issue,U
1435383862830436355,Sideburn,U
1435382792385400836,Sideburn,U
1435382488751394819,Health_issue,U
1435382368974540807,Health_issue,U
1435381782745079818,Health_issue,U
1435381767217860614,Sideburn,U
1435381718387765264,Sideburn,U
1435381271602024449,Health_issue,U
1435380870647623682,Health_issue,U
1435380815651905539,Health_issue,U
1435380752221450243,Health_issue,U
1435379778878648322,Sideburn,U
1435379728454672390,Sideburn,U
1435377304012836867,Health_issue,U
1435377183246147587,Health_issue,U
1435376741204246528,Sideburn,U
1435375270681354240,Health_issue,U
1435375008998641668,Health_issue,U
1435374990543687682,Health_issue,U
1435374805000364036,Health_issue,U
1435374463898595328,Health_issue,U
1435374324534415363,Sideburn,U
1435374294696185859,Health_issue,U
1435371809797443589,Sideburn,U
1435369845609091073,Health_issue,U
1435369608765075456,Health_issue,U
1435369279629762560,Health_issue,U
1435369091590729739,Health_issue,U
1435368324926513157,Sideburn,U
1435367843252559877,Health_issue,U
1435366894538838019,Health_issue,U
1435365816359325709,Health_issue,U
1435365154699497485,Health_issue,U
1435363596675031041,Health_issue,U
1435363506686242816,Sideburn,U
1435361987425406980,Health_issue,U
1435360860457914375,Sideburn,U
1435360558417686535,Health_issue,U
1435360557377466379,Sideburn,U
1435359655895646211,Sideburn,U
1435359613474512899,Sideburn,U
1435358570099494915,Health_issue,U
1435358442349285383,Sideburn,U
1435358245133201410,Sideburn,U
1435357917637709829,Health_issue,U
1435357781935198216,Health_issue,U
1435356941950324740,Health_issue,U
1435356630959468544,Sideburn,U
1435356469654925314,Sideburn,U
1435355930330386438,Health_issue,U
1435353871463981058,Health_issue,U
1435353208830955526,Health_issue,U
1435350852198440963,Health_issue,U
1435349581018144774,Health_issue,U
1435349508938928141,Health_issue,U
1435349005957992451,Health_issue,U
1435348983749173256,Sideburn,U
1435348825187790849,Poem,U
1435348252845555717,Health_issue,U
1435348125594669061,Sideburn,U
1435347801483980807,Health_issue,U
1435347788678766597,Health_issue,U
1435347766415446016,Sideburn,U
1435347406216994817,Health_issue,U
1435347307776643079,Sideburn,U
1435345707221852160,Health_issue,U
1435345693766524928,Health_issue,U
1435344178314153985,Sideburn,U
1435343576716689415,Sideburn,U
1435343139422810117,Sideburn,U
1435342874154049538,Health_issue,U
1435341265923674116,Sideburn,U
1435339325227548675,Sideburn,U
1435339055584137219,Sideburn,U
1435338882728570882,Poem,U
1435338664855343107,Sideburn,U
1435336667574030342,Poem,U
1435336341345165315,Sideburn,U
1435335411098951681,Sideburn,U
1435335392719515659,Sideburn,U
1435334538536931328,Health_issue,U
1435334213549662218,Health_issue,U
1435331881009037312,Sideburn,U
1435331187669704713,Sideburn,U
1435330347609337864,Sideburn,U
1435330015764234240,Sideburn,U
1435329961766932486,Poem,U
1435329921019174914,Health_issue,U
1435329741758898182,Health_issue,U
1435328245227048970,Sideburn,U
1435327772176551945,Health_issue,U
1435327693868965889,Sideburn,U
1435326660786667522,Health_issue,U
1435326438253776897,Health_issue,U
1435325967526936585,Health_issue,U
1435325817656074241,Health_issue,U
1435325659098800130,Health_issue,U
1435325451392671748,Health_issue,U
1435323661498687489,Health_issue,U
1435323292471209987,Sideburn,U
1435322076186005522,Sideburn,U
1435321873215197191,Health_issue,U
1435321824460644356,Health_issue,U
1435321799789711361,Health_issue,U
1435321773508149260,Health_issue,U
1435321727769358341,Sideburn,U
1435321403822288900,Sideburn,U
1435320538159886338,Health_issue,U
1435319362349682699,Health_issue,U
1435318528756830215,Poem,U
1435318023318118407,Poem,U
1435316969033588741,Health_issue,U
1435313298430382082,Sideburn,U
1435312707499139077,Health_issue,U
1435311610415943680,Health_issue,U
1435310756313055232,Sideburn,U
1435310314392752132,Health_issue,U
1435309336167915520,Health_issue,U
1435308739922436103,Health_issue,U
1435308706070138882,Sideburn,U
1435308246886191104,Health_issue,U
1435307298675691525,Health_issue,U
1435306539397566466,Health_issue,U
1435306197503160326,Health_issue,U
1435306159783677959,Health_issue,U
1435305960579506176,Health_issue,U
1435305789116276741,Sideburn,U
1435305184045973507,Health_issue,U
1435304380803207169,Health_issue,U
1435304333952921602,Health_issue,U
1435304194706137089,Health_issue,U
1435303576449003525,Sideburn,U
1435303296831565828,Health_issue,U
1435302945562693638,Sideburn,U
1435302339527708676,Health_issue,U
1435302085365415939,Health_issue,U
1435301942390140929,Health_issue,U
1435301545097273347,Health_issue,U
1435300898004164615,Sideburn,U
1435300757813747714,Health_issue,U
1435300104962023428,Health_issue,U
1435299674831867905,Health_issue,U
1435299662165155842,Health_issue,U
1435298464414453770,Health_issue,U
1435296762412077068,Health_issue,U
1435296635379142658,Health_issue,U
1435295444297465859,Health_issue,U
1435294771929657347,Sideburn,U
1435294664525893632,Health_issue,U
1435294106796888064,Health_issue,U
1435293148385882120,Health_issue,U
1435291738348957697,Health_issue,U
1435291718920835080,Health_issue,U
1435291185434841090,Health_issue,U
1435290724715663368,Health_issue,U
1435290432020389898,Health_issue,U
1435290360813662213,Sideburn,U
1435287882370007040,Health_issue,U
1435287820625752065,Health_issue,U
1435287537002631168,Health_issue,U
1435286846251098118,Sideburn,U
1435286808389115911,Health_issue,U
1435286674494398469,Sideburn,U
1435285750824718336,Sideburn,U
1435285130675998731,Sideburn,U
1435285049495244801,Sideburn,U
1435285015324135430,Sideburn,U
1435284875133825026,Health_issue,U
1435284754732040197,Health_issue,U
1435284092648673281,Sideburn,U
1435283561863655430,Health_issue,U
1435283501130162183,Health_issue,U
1435283193012310019,Health_issue,U
1435281961119981576,Health_issue,U
1435280341690843136,Health_issue,U
1435280037717151744,Health_issue,U
1435279449214304259,Health_issue,U
1435279010511015942,Health_issue,U
1435278908564385794,Health_issue,U
1435278807523422215,Health_issue,U
1435276331210715146,Health_issue,U
1435274334361227266,Health_issue,U
1435274310684487686,Sideburn,U
1435272818694963201,Health_issue,U
1435272049933656075,Health_issue,U
1435271713885929479,Health_issue,U
1435271686392328196,Health_issue,U
1435271297592958981,Health_issue,U
1435269139296358400,Sideburn,U
1435268751440613376,Sideburn,U
1435267798905806856,Health_issue,U
1435265740643438595,Health_issue,U
1435265227084505092,Sideburn,U
1435263655658987520,Sideburn,U
1435262024066404359,Sideburn,U
1435260791733772290,Sideburn,U
1435260755369242626,Health_issue,U
1435259189706825729,Health_issue,U
1435259025474605060,Sideburn,U
1435258915483181060,Sideburn,U
1435258612268494850,Health_issue,U
1435257854542426112,Health_issue,U
1435255688641527808,Health_issue,U
1435254473602084868,Health_issue,U
1435253554105753601,Health_issue,U
1435252496059019273,Health_issue,U
1435252354975154180,Sideburn,U
1435251154426998785,Health_issue,U
1435250859974270976,Health_issue,U
1435250731045564416,Health_issue,U
1435250730173140993,Health_issue,U
1435250304883249154,Health_issue,U
1435250033297874953,Health_issue,U
1435249744851480581,Sideburn,U
1435249505910329348,Health_issue,U
1435248522849357825,Health_issue,U
1435248358860394503,Health_issue,U
1435248206674288641,Sideburn,U
1435248184457056264,Sideburn,U
1435248085156995072,Health_issue,U
1435246971225354241,Health_issue,U
1435246873498066948,Health_issue,U
1435245777236922370,Health_issue,U
1435244711376261120,Sideburn,U
1435243423813017601,Health_issue,U
1435243061395787777,Sideburn,U
1435241601895473153,Sideburn,U
1435238088083714051,Health_issue,U
1435237617377980429,Sideburn,U
1435237392714244112,Sideburn,U
1435237211130241037,Sideburn,U
1435234325419732996,Sideburn,U
1435234267030855684,Health_issue,U
1435234236169129987,Sideburn,U
1435231311640383501,Sideburn,U
1435231050096070656,Sideburn,U
1435229478494560257,Health_issue,U
1435229254883676163,Sideburn,U
1435227982210142208,Poem,U
1435227190334050311,Sideburn,U
1435224156963057664,Health_issue,U
1435222854799446016,Sideburn,U
1435222380612362243,Health_issue,U
1435219704449224716,Health_issue,U
1435218924883300353,Health_issue,U
1435218304038318087,Health_issue,U
1435217842056617989,Health_issue,U
1435217590012497926,Health_issue,U
1435217026918887424,Health_issue,U
1435215766312345601,Health_issue,U
1435214919071412225,Health_issue,U
1435213420857634821,Health_issue,U
1435213175624982529,Health_issue,U
1435212863619145733,Sideburn,U
1435212675588501505,Health_issue,U
1435211418920435719,Health_issue,U
1435210674167242755,Health_issue,U
1435208274706640904,Health_issue,U
1435206937457709058,Sideburn,U
1435206652324687876,Health_issue,U
1435206116145782784,Health_issue,U
1435206025104211968,Health_issue,U
1435205882468519936,Sideburn,U
1435203050340339713,Health_issue,U
1435201550205571077,Health_issue,U
1435201401035051009,Sideburn,U
1435201187448565764,Sideburn,U
1435200625512431616,Health_issue,U
1435200221106089988,Health_issue,U
1435200164541644808,Sideburn,U
1435199377430175747,Poem,U
1435198111903895554,Sideburn,U
1435195754562428929,Sideburn,U
1435194941374967811,Sideburn,U
1435193883898564609,Health_issue,U
1435193069259968515,Health_issue,U
1435191697269575680,Health_issue,U
1435190810669158408,Complaint,I
1435189933950504960,Sideburn,U
1435189741197070340,Sideburn,U
1435189264011169792,Health_issue,U
1435188976646774784,Health_issue,U
1435188460575502339,Health_issue,U
1435187841672400901,Health_issue,U
1435185196177952771,Sideburn,U
1435185082541740043,Health_issue,U
1435183322741841927,Sideburn,U
1435182793932230661,Health_issue,U
1435182254029000708,Health_issue,U
1435177560728612869,Health_issue,U
1435177131282247684,Health_issue,U
1435175810382577666,Health_issue,U
1435175067235897348,Poem,U
1435173364423970817,Health_issue,U
1435171012702781440,Health_issue,U
1435170996860903426,Sideburn,U
1435170272089411584,Health_issue,U
1435168810382856193,Sideburn,U
1435168296991694848,Health_issue,U
1435168144125988870,Health_issue,U
1435166844764270596,Poem,U
1435161839869079556,Health_issue,U
1435160740357365761,Sideburn,U
1435160466171572227,Health_issue,U
1435159610365816833,Sideburn,U
1435159135356600321,Health_issue,U
1435157588237246464,Health_issue,U
1435156977932455936,Health_issue,U
1435156375668150272,Health_issue,U
1435155935509590017,Health_issue,U
1435155899983749123,Sideburn,U
1435155176315293701,Health_issue,U
1435155104362008578,Health_issue,U
1435154407600033795,Health_issue,U
1435154236594085889,Sideburn,U
1435152811864559616,Health_issue,U
1435150621724839938,Health_issue,U
1435150532176449536,Health_issue,U
1435150330975580162,Health_issue,U
1435149475962626049,Health_issue,U
1435148266203660291,Health_issue,U
1435147265199464450,Health_issue,U
1435146082825146368,Health_issue,U
1435141823777869825,Health_issue,U
1435141372856635393,Health_issue,U
1435138618251792388,Poem,U
1435137496694902788,Health_issue,U
1435137373873098754,Health_issue,U
1435136717338648580,Health_issue,U
1435134393891368964,Health_issue,U
1435132085367414784,Health_issue,U
1435129206854275078,Complaint,I
1435129019243143168,Health_issue,U
1435128263467220996,Health_issue,U
1435126043833155589,Health_issue,U
1435125198039158785,Health_issue,U
1435124720987525123,Sideburn,U
1435123478592692234,Health_issue,U
1435119490644254722,Health_issue,U
1435116054552981505,Health_issue,U
1435115773886750728,Health_issue,U
1435113999503433728,Sideburn,U
1435112796660895746,Health_issue,U
1435112305344360448,Health_issue,U
1435110564049604611,Health_issue,U
1435109239907815425,Health_issue,U
1435106794993594374,Health_issue,U
1435104551821103104,Health_issue,U
1435102236858781697,Health_issue,U
1435101619356676096,Health_issue,U
1435100527495467009,Sideburn,U
1435098970754371586,Sideburn,U
1435098594395176964,Health_issue,U
1435098359933571075,Sideburn,U
1435095397081432072,Health_issue,U
1435094801020592132,Health_issue,U
1435094783849123844,Health_issue,U
1435092013406433281,Complaint,I
1435091467882672130,Health_issue,U
1435091148079607813,Sideburn,U
1435086754906886147,Sideburn,U
1435085958383345664,Sideburn,U
1435085499354566662,Complaint,I
1435083996921270277,Health_issue,U
1435083381746937857,Health_issue,U
1435078945569914880,Health_issue,U
1435078676752879620,Health_issue,U
1435074701164953600,Health_issue,U
1435072536870629377,Health_issue,U
1435071488873406465,Sideburn,U
1435068057546805250,Health_issue,U
1435065856229318661,Health_issue,U
1435065529669242884,Sideburn,U
1435063824143499268,Poem,U
1435062629609971713,Sideburn,U
1435061936950059008,Sideburn,U
1435057548521050114,Health_issue,U
1435057092272996353,Sideburn,U
1435056746708586503,Sideburn,U
1435054399483744257,Health_issue,U
1435054341610745857,Health_issue,U
1435051905970065411,Health_issue,U
1435051325843193862,Health_issue,U
1435050755862499331,Poem,U
1435050740305780737,Health_issue,U
1435048346931105799,Sideburn,U
1435047948501540864,Poem,U
1435046915511554058,Health_issue,U
1435046721315393536,Health_issue,U
1435046713413210113,Health_issue,U
1435045018419568640,Health_issue,U
1435044300476268547,Sideburn,U
1435042336413782019,Sideburn,U
1435040238058065921,Complaint,I
1435039859350163461,Health_issue,U
1435037225801162757,Health_issue,U
1435036141280010240,Health_issue,U
1435036020152619011,Health_issue,U
1435036006223384583,Health_issue,U
1435035113247678464,Sideburn,U
1435032281702359040,Health_issue,U
1435030842154364928,Complaint,I
1435030434707124224,Health_issue,U
1435030116262895620,Health_issue,U
1435030023342284801,Health_issue,U
1435029927250759682,Health_issue,U
1435027881533616132,Health_issue,U
1435027240891322372,Health_issue,U
1435026077244612608,Health_issue,U
1435026056633851905,Health_issue,U
1435025883220398087,Sideburn,U
1435025311234727938,Health_issue,U
1435025227860299779,Health_issue,U
1435025108444360705,Health_issue,U
1435025074910793731,Health_issue,U
1435023635614511112,Health_issue,U
1435023516869529601,Health_issue,U
1435023354306695171,Health_issue,U
1435022530478231553,Health_issue,U
1435022257970089985,Health_issue,U
1435020077783453698,Health_issue,U
1435019916940296192,Health_issue,U
1435018524490096644,Health_issue,U
1435018436497887235,Complaint,I
1435017971819294722,Poem,U
1435017711315259392,Poem,U
1435017696937132033,Health_issue,U
1435016419943538690,Health_issue,U
1435015752466186241,Health_issue,U
1435015599793582088,Health_issue,U
1435014809259548672,Health_issue,U
1435014478035406857,Health_issue,U
1435014177958006791,Health_issue,U
1435013868368105474,Health_issue,U
1435013848692559881,Sideburn,U
1435013315034558465,Sideburn,U
1435011698935611403,Health_issue,U
1435010787018432512,Health_issue,U
1435010131373219841,Poem,U
1435009067211182080,Health_issue,U
1435007996137021440,Health_issue,U
1435007025814048776,Sideburn,U
1435005998171836421,Health_issue,U
1435005141237833731,Sideburn,U
1435004446937866246,Sideburn,U
1435003236444950530,Health_issue,U
1435001879793111042,Poem,U
1435001739988639744,Health_issue,U
1434999398120009731,Health_issue,U
1434998541936644098,Health_issue,U
1434997553603416067,Health_issue,U
1434996411423207428,Health_issue,U
1434996131549913090,Health_issue,U
1434995289971171331,Health_issue,U
1434994317110697986,Health_issue,U
1434994293509431297,Health_issue,U
1434991637126696961,Health_issue,U
1434990917203673091,Health_issue,U
1434990854377295872,Health_issue,U
1434988523078225921,Health_issue,U
1434988438248378368,Sideburn,U
1434988367708573697,Health_issue,U
1434987042174390275,Health_issue,U
1434986556423610369,Health_issue,U
1434986407148363787,Sideburn,U
1434986380682305542,Complaint,I
1434986278446059521,Health_issue,U
1434983862275383296,Health_issue,U
1434983506623574023,Sideburn,U
1434983143078076416,Sideburn,U
1434982337276698633,Health_issue,U
1434981161906888704,Sideburn,U
1434980236798701569,Health_issue,U
1434978904561881089,Health_issue,U
1434978376628912129,Poem,U
1434978092829843456,Health_issue,U
1434977818706907139,Health_issue,U
1434977301238800386,Health_issue,U
1434977159366549507,Sideburn,U
1434976452693405696,Health_issue,U
1434974508826480648,Health_issue,U
1434974323635281924,Health_issue,U
1434974241783488521,Sideburn,U
1434971953601908736,Health_issue,U
1434971770667388928,Sideburn,U
1434969310271782915,Health_issue,U
1434968660897062914,Sideburn,U
1434968179265134592,Health_issue,U
1434967940986769419,Health_issue,U
1434967839962697729,Health_issue,U
1434967380661264388,Health_issue,U
1434966347562340356,Sideburn,U
1434964208454717442,Health_issue,U
1434964110882582534,Health_issue,U
1434963859396247554,Health_issue,U
1434963747802599424,Health_issue,U
1434963435486334976,Health_issue,U
1434962491919015937,Health_issue,U
1434962178189238279,Health_issue,U
1434962160975757327,Health_issue,U
1434962092642217991,Health_issue,U
1434962066650112002,Sideburn,U
1434960461691330562,Health_issue,U
1434959898954059782,Health_issue,U
1434959771677995013,Health_issue,U
1434958706890924039,Health_issue,U
1434958141310046211,Health_issue,U
1434955747075444748,Sideburn,U
1434954906151137288,Sideburn,U
1434954679100841989,Health_issue,U
1434954139851804678,Sideburn,U
1434953725882273792,Health_issue,U
1434953521342959620,Health_issue,U
1434952261638238210,Health_issue,U
1434951196494778368,Health_issue,U
1434950462747422724,Health_issue,U
1434950142000607242,Sideburn,U
1434949941215080455,Health_issue,U
1434949061807906816,Sideburn,U
1434948559389044737,Health_issue,U
1434948551679877121,Health_issue,U
1434948094177816584,Health_issue,U
1434947576718057473,Health_issue,U
1434947371079770114,Sideburn,U
1434947306051223557,Health_issue,U
1434947013108449284,Sideburn,U
1434946838365360138,Health_issue,U
1434946525420007425,Sideburn,U
1434945644570025987,Health_issue,U
1434945302658756611,Health_issue,U
1434943276814057474,Health_issue,U
1434943088112377857,Sideburn,U
1434942470434004996,Sideburn,U
1434941770299805708,Sideburn,U
1434941511641272330,Health_issue,U
1434941416413728772,Sideburn,U
1434940475702710279,Sideburn,U
1434940052258308104,Health_issue,U
1434940024127172611,Health_issue,U
1434939543858425858,Health_issue,U
1434939519715921929,Health_issue,U
1434939406847287297,Health_issue,U
1434938897499402245,Health_issue,U
1434938022970249218,Health_issue,U
1434937860298321932,Health_issue,U
1434937693142663171,Sideburn,U
1434937623953481729,Health_issue,U
1434937196084092928,Sideburn,U
1434936435761721356,Poem,U
1434936222523314187,Health_issue,U
1434936201803407360,Sideburn,U
1434935429283950595,Sideburn,U
1434935169450979329,Sideburn,U
